codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,00980,00981,00979,00976,00977,00975,00978,00982
03,001,CAPITAL,1263,44773,0,0,43,84,3,1,77,2,16,5,0
03,008,VALLE VIEJO,1329,45204,0,0,25,84,0,2,38,1,2,1,1
03,015,TINOGASTA,1394,45508,0,0,2,84,0,0,82,3,4,0,0
03,013,BELÉN,1371,45419,0,0,0,77,0,1,83,26,5,0,0
03,001,CAPITAL,1265,44819,0,0,46,82,0,0,69,1,19,0,2
03,001,CAPITAL,1266,44833,0,0,51,72,2,0,82,2,14,7,2
03,007,PACLIN,1325,45198,0,0,0,82,0,0,55,0,2,0,0
03,013,BELÉN,1379,45440,0,0,72,81,0,0,75,0,0,1,0
03,004,ANCASTI,1292,45124,0,0,13,80,0,0,45,0,2,3,0
03,013,BELÉN,1382,45480,0,0,40,79,0,0,63,0,0,0,0
03,009,FRAY MAMERTO ESQUIÚ,1337,45286,0,0,34,78,0,1,43,0,6,3,0
03,013,BELÉN,1379,45439,0,0,1,78,0,0,65,0,2,0,0
03,008,VALLE VIEJO,1327,45200,0,0,78,40,0,0,37,0,3,2,0
03,004,ANCASTI,1300,45134,0,0,30,77,0,2,74,0,2,1,1
03,001,CAPITAL,1261,44637,0,0,43,0,0,0,75,1,13,14,0
03,004,ANCASTI,1300,45135,0,0,32,73,1,0,75,1,1,1,0
03,001,CAPITAL,1265,44815,0,0,61,74,1,0,69,1,6,10,1
03,005,EL ALTO,1305,45141,0,0,15,71,0,0,5,0,0,0,0
03,013,BELÉN,1382,45479,0,0,3,69,1,0,71,0,3,0,0
03,015,TINOGASTA,1397,45514,0,0,7,69,0,0,18,0,1,0,0
03,003,LA PAZ,1282,45061,0,0,68,18,0,0,40,0,4,0,0
03,001,CAPITAL,1268,45011,0,0,0,0,3,0,65,2,15,2,0
03,008,VALLE VIEJO,1332,45254,0,0,2,0,1,0,65,0,9,2,1
03,012,ANDALGALÁ,1358,45369,0,0,0,65,0,1,2,0,1,0,0
03,013,BELÉN,1385,45484,0,0,2,15,0,0,65,0,0,0,0
03,015,TINOGASTA,1387,45486,0,0,0,62,0,0,14,0,0,1,0
03,001,CAPITAL,1268,45008,0,0,5,0,0,0,61,0,43,0,0
03,008,VALLE VIEJO,1334,45269,0,0,0,0,0,0,61,0,14,4,0
03,003,LA PAZ,1289,45090,0,0,3,12,1,0,60,0,19,1,0
03,004,ANCASTI,1295,45128,0,0,24,60,1,0,41,0,0,1,1
03,001,CAPITAL,1266,44871,0,0,30,0,1,0,57,4,16,12,0
03,008,VALLE VIEJO,1333,45262,0,0,0,8,2,1,57,2,1,3,3
03,004,ANCASTI,1292,45125,0,0,12,56,0,0,56,2,1,0,0
03,015,TINOGASTA,1391,45503,0,0,24,56,0,0,41,0,0,0,0
03,001,CAPITAL,1261,44640,0,0,30,0,2,0,53,4,0,0,1
03,008,VALLE VIEJO,1330,45206,0,0,0,0,1,0,52,1,3,0,1
03,013,BELÉN,1375,45426,0,0,6,52,0,0,45,0,0,2,0
03,001,CAPITAL,1267,44955,0,0,3,0,1,0,51,0,19,7,3
03,001,CAPITAL,1261,44652,0,0,35,0,0,0,50,1,24,0,1
03,001,CAPITAL,1262,44696,0,0,2,1,0,0,48,0,15,0,1
03,013,BELÉN,1370,45417,0,0,0,18,0,0,47,0,0,0,0
03,013,BELÉN,1371,45418,0,0,0,1,0,0,0,46,0,0,2
03,003,LA PAZ,1281,45060,0,0,3,45,0,0,5,0,0,0,0
03,001,CAPITAL,1266,44951,0,0,45,0,0,0,0,0,0,5,4
03,009,FRAY MAMERTO ESQUIÚ,1336,45284,0,0,0,0,0,1,44,2,2,0,2
03,001,CAPITAL,1268,45003,0,0,0,0,0,0,43,1,19,9,1
03,009,FRAY MAMERTO ESQUIÚ,1338,45299,0,0,41,0,0,0,0,1,0,4,1
03,004,ANCASTI,1294,45127,0,0,8,40,0,0,22,0,0,0,0
03,001,CAPITAL,1262,44694,0,0,36,0,0,2,0,0,0,0,2
03,013,BELÉN,1384,45483,0,0,0,5,0,0,35,0,0,0,0
03,012,ANDALGALÁ,1359,45370,0,0,0,34,0,0,14,0,1,0,0
03,010,AMBATO,1343,45321,0,0,0,33,0,0,1,0,33,0,0
03,013,BELÉN,1383,45482,0,0,0,0,0,0,31,0,0,0,0
03,002,CAPAYÁN,1272,45028,0,0,0,0,1,0,27,0,1,0,0
03,015,TINOGASTA,1393,45505,0,0,1,27,0,0,24,1,2,0,0
03,001,CAPITAL,1262,44669,0,0,27,0,1,0,0,0,0,0,0
03,002,CAPAYÁN,1269,45013,0,0,14,26,0,0,6,0,0,0,0
03,002,CAPAYÁN,1276,45054,0,0,0,21,0,0,4,0,1,0,0
03,001,CAPITAL,1264,44797,0,0,0,0,0,0,20,0,9,0,1
03,012,ANDALGALÁ,1366,45410,0,0,0,20,0,0,1,0,0,1,0
03,004,ANCASTI,1299,45132,0,0,4,7,0,0,14,0,0,0,0
03,012,ANDALGALÁ,1367,45411,0,0,14,0,0,0,0,0,0,0,0
03,001,CAPITAL,1267,44993,0,0,0,0,2,0,0,5,12,0,0
03,003,LA PAZ,1289,45112,0,0,2,4,3,0,0,0,11,0,1
03,001,CAPITAL,1266,44828,0,0,0,0,0,0,0,0,10,0,0
03,013,BELÉN,1368,45412,0,0,0,3,3,1,7,0,0,0,0
03,001,CAPITAL,1266,44895,0,0,0,0,0,0,0,1,0,4,0
03,001,CAPITAL,1264,44804,0,0,0,0,0,0,0,3,0,0,0
03,001,CAPITAL,1262,44692,0,0,0,0,1,0,0,2,0,0,1
03,001,CAPITAL,1268,45000,0,0,0,0,1,2,0,0,0,0,2
03,001,CAPITAL,1266,44861,0,0,0,0,0,0,0,1,0,0,1
03,006,SANTA ROSA,1310,45152,0,0,0,0,0,0,0,0,1,0,0
03,004,ANCASTI,1298,45131,0,0,1,0,0,0,0,0,0,0,0
03,001,CAPITAL,1261,44639,0,0,0,0,0,0,0,0,0,0,0
03,001,CAPITAL,1261,44644,0,0,0,0,0,0,0,0,0,0,0
03,001,CAPITAL,1262,44676,0,0,0,0,0,0,0,0,0,0,0
03,001,CAPITAL,1262,44693,0,0,0,0,0,0,0,0,0,0,0
03,001,CAPITAL,1262,44697,0,0,0,0,0,0,0,0,0,0,0
03,001,CAPITAL,1262,44700,0,0,0,0,0,0,0,0,0,0,0
03,001,CAPITAL,1262,44701,0,0,0,0,0,0,0,0,0,0,0
03,001,CAPITAL,1262,44702,0,0,0,0,0,0,0,0,0,0,0
03,001,CAPITAL,1262,44714,0,0,0,0,0,0,0,0,0,0,0
03,001,CAPITAL,1262,44726,0,0,0,0,0,0,0,0,0,0,0
03,001,CAPITAL,1262,44748,0,0,0,0,0,0,0,0,0,0,0
03,001,CAPITAL,1262,44757,0,0,0,0,0,0,0,0,0,0,0
03,001,CAPITAL,1262,44769,0,0,0,0,0,0,0,0,0,0,0
03,001,CAPITAL,1263,44776,0,0,0,0,0,0,0,0,0,0,0
03,001,CAPITAL,1264,44788,0,0,0,0,0,0,0,0,0,0,0
03,001,CAPITAL,1264,44790,0,0,0,0,0,0,0,0,0,0,0
03,001,CAPITAL,1264,44793,0,0,0,0,0,0,0,0,0,0,0
03,001,CAPITAL,1264,44807,0,0,0,0,0,0,0,0,0,0,0
03,001,CAPITAL,1266,44843,0,0,0,0,0,0,0,0,0,0,0
03,001,CAPITAL,1266,44853,0,0,0,0,0,0,0,0,0,0,0
03,001,CAPITAL,1266,44890,0,0,0,0,0,0,0,0,0,0,0
03,001,CAPITAL,1266,44907,0,0,0,0,0,0,0,0,0,0,0
03,001,CAPITAL,1266,44909,0,0,0,0,0,0,0,0,0,0,0
03,001,CAPITAL,1266,44925,0,0,0,0,0,0,0,0,0,0,0
03,001,CAPITAL,1266,44927,0,0,0,0,0,0,0,0,0,0,0
03,001,CAPITAL,1266,44932,0,0,0,0,0,0,0,0,0,0,0
03,001,CAPITAL,1266,44941,0,0,0,0,0,0,0,0,0,0,0
03,001,CAPITAL,1266,44948,0,0,0,0,0,0,0,0,0,0,0
03,001,CAPITAL,1266,44950,0,0,0,0,0,0,0,0,0,0,0
03,001,CAPITAL,1267,44956,0,0,0,0,0,0,0,0,0,0,0
03,001,CAPITAL,1267,44963,0,0,0,0,0,0,0,0,0,0,0
03,001,CAPITAL,1267,44969,0,0,0,0,0,0,0,0,0,0,0
03,001,CAPITAL,1267,44976,0,0,0,0,0,0,0,0,0,0,0
03,001,CAPITAL,1267,44995,0,0,0,0,0,0,0,0,0,0,0
03,002,CAPAYÁN,1271,45025,0,0,0,0,0,0,0,0,0,0,0
03,002,CAPAYÁN,1272,45026,0,0,0,0,0,0,0,0,0,0,0
03,003,LA PAZ,1288,45082,0,0,0,0,0,0,0,0,0,0,0
03,003,LA PAZ,1289,45085,0,0,0,0,0,0,0,0,0,0,0
03,003,LA PAZ,1289,45103,0,0,0,0,0,0,0,0,0,0,0
03,003,LA PAZ,1289,45106,0,0,0,0,0,0,0,0,0,0,0
03,006,SANTA ROSA,1312,45158,0,0,0,0,0,0,0,0,0,0,0
03,007,PACLIN,1324,45195,0,0,0,0,0,0,0,0,0,0,0
03,008,VALLE VIEJO,1333,45256,0,0,0,0,0,0,0,0,0,0,0
03,009,FRAY MAMERTO ESQUIÚ,1336,45283,0,0,0,0,0,0,0,0,0,0,0
03,009,FRAY MAMERTO ESQUIÚ,1339,45308,0,0,0,0,0,0,0,0,0,0,0
03,010,AMBATO,1340,45312,0,0,0,0,0,0,0,0,0,0,0
03,010,AMBATO,1344,45323,0,0,0,0,0,0,0,0,0,0,0
03,011,POMÁN,1348,45331,0,0,0,0,0,0,0,0,0,0,0
03,012,ANDALGALÁ,1360,45376,0,0,0,0,0,0,0,0,0,0,0
03,012,ANDALGALÁ,1360,45377,0,0,0,0,0,0,0,0,0,0,0
03,012,ANDALGALÁ,1360,45396,0,0,0,0,0,0,0,0,0,0,0
03,012,ANDALGALÁ,1363,45403,0,0,0,0,0,0,0,0,0,0,0
03,013,BELÉN,1369,45415,0,0,0,0,0,0,0,0,0,0,0
03,015,TINOGASTA,1389,45489,0,0,0,0,0,0,0,0,0,0,0
03,015,TINOGASTA,1390,45494,0,0,0,0,0,0,0,0,0,0,0
03,015,TINOGASTA,1390,45502,0,0,0,0,0,0,0,0,0,0,0
03,015,TINOGASTA,1401,45523,0,0,0,0,0,0,0,0,0,0,0
